timestamp,location_name,speed_kmh
2026-01-27 22:49:14,Stasiun Cikarang,28
2026-01-27 22:49:14,Lippo Mall Cikarang,22
2026-01-27 22:49:14,President University,33
2026-01-27 22:50:20,Terminal Cikarang,34
2026-01-27 22:50:20,Sentra Grosir Cikarang,23
2026-01-27 22:50:20,Stasiun Cikarang,28
2026-01-27 22:50:20,Lippo Mall Cikarang,22
2026-01-27 22:50:20,President University,33
2026-01-27 22:51:25,Terminal Cikarang,32
2026-01-27 22:51:25,Sentra Grosir Cikarang,22
2026-01-27 22:51:25,Stasiun Cikarang,28
2026-01-27 22:51:25,Lippo Mall Cikarang,22
2026-01-27 22:51:25,President University,33
2026-01-27 22:52:31,Terminal Cikarang,30
2026-01-27 22:52:31,Sentra Grosir Cikarang,22
2026-01-27 22:52:31,Stasiun Cikarang,28
2026-01-27 22:52:31,Lippo Mall Cikarang,21
2026-01-27 22:52:31,President University,33
2026-01-27 22:53:36,Terminal Cikarang,30
2026-01-27 22:53:36,Sentra Grosir Cikarang,23
2026-01-27 22:53:36,Stasiun Cikarang,28
2026-01-27 22:53:36,Lippo Mall Cikarang,21
2026-01-27 22:53:36,President University,33
2026-01-27 22:54:41,Terminal Cikarang,30
2026-01-27 22:54:41,Sentra Grosir Cikarang,24
2026-01-27 22:54:41,Stasiun Cikarang,28
2026-01-27 22:54:41,Lippo Mall Cikarang,21
2026-01-27 22:54:41,President University,33
2026-01-27 22:55:46,Terminal Cikarang,30
2026-01-27 22:55:46,Sentra Grosir Cikarang,24
2026-01-27 22:55:46,Stasiun Cikarang,28
2026-01-27 22:55:46,Lippo Mall Cikarang,22
2026-01-27 22:55:46,President University,33
2026-01-27 22:56:51,Terminal Cikarang,32
2026-01-27 22:56:51,Sentra Grosir Cikarang,24
2026-01-27 22:56:51,Stasiun Cikarang,28
2026-01-27 22:56:51,Lippo Mall Cikarang,23
2026-01-27 22:56:51,President University,33
2026-01-27 22:57:56,Terminal Cikarang,32
2026-01-27 22:57:56,Sentra Grosir Cikarang,24
2026-01-27 22:57:56,Stasiun Cikarang,28
2026-01-27 22:57:56,Lippo Mall Cikarang,23
2026-01-27 22:57:56,President University,33
2026-01-27 22:59:00,Terminal Cikarang,32
2026-01-27 22:59:00,Sentra Grosir Cikarang,24
2026-01-27 22:59:00,Stasiun Cikarang,28
2026-01-27 22:59:00,Lippo Mall Cikarang,29
2026-01-27 22:59:00,President University,33
2026-01-27 23:00:05,Terminal Cikarang,32
2026-01-27 23:00:05,Sentra Grosir Cikarang,24
2026-01-27 23:00:05,Stasiun Cikarang,28
2026-01-27 23:00:05,Lippo Mall Cikarang,29
2026-01-27 23:00:05,President University,33
2026-01-27 23:01:11,Terminal Cikarang,33
2026-01-27 23:01:11,Sentra Grosir Cikarang,24
2026-01-27 23:01:11,Stasiun Cikarang,28
2026-01-27 23:01:11,Lippo Mall Cikarang,29
2026-01-27 23:01:11,President University,33
2026-01-27 23:02:17,Terminal Cikarang,33
2026-01-27 23:02:17,Sentra Grosir Cikarang,24
2026-01-27 23:02:17,Stasiun Cikarang,28
2026-01-27 23:02:17,Lippo Mall Cikarang,29
2026-01-27 23:02:17,President University,33
2026-01-27 23:03:22,Terminal Cikarang,45
2026-01-27 23:03:22,Sentra Grosir Cikarang,26
2026-01-27 23:03:22,Stasiun Cikarang,28
2026-01-27 23:03:22,Lippo Mall Cikarang,29
2026-01-27 23:03:22,President University,33
2026-01-27 23:04:27,Terminal Cikarang,45
2026-01-27 23:04:27,Sentra Grosir Cikarang,26
2026-01-27 23:04:27,Stasiun Cikarang,28
2026-01-27 23:04:27,Lippo Mall Cikarang,29
2026-01-27 23:04:27,President University,33
2026-01-27 23:05:33,Terminal Cikarang,45
2026-01-27 23:05:33,Sentra Grosir Cikarang,33
2026-01-27 23:05:33,Stasiun Cikarang,28
2026-01-27 23:05:33,Lippo Mall Cikarang,29
2026-01-27 23:05:33,President University,33
2026-01-27 23:06:38,Terminal Cikarang,45
2026-01-27 23:06:38,Sentra Grosir Cikarang,33
2026-01-27 23:06:38,Stasiun Cikarang,28
2026-01-27 23:06:38,Lippo Mall Cikarang,23
2026-01-27 23:06:38,President University,33
2026-01-27 23:08:43,Terminal Cikarang,45
2026-01-27 23:08:43,Sentra Grosir Cikarang,33
2026-01-27 23:08:43,Stasiun Cikarang,28
2026-01-27 23:08:43,Lippo Mall Cikarang,29
2026-01-27 23:08:43,President University,33
2026-01-27 23:09:49,Terminal Cikarang,45
2026-01-27 23:09:49,Sentra Grosir Cikarang,33
2026-01-27 23:09:49,Stasiun Cikarang,28
2026-01-27 23:09:49,Lippo Mall Cikarang,29
2026-01-27 23:09:49,President University,33
2026-01-27 23:10:54,Terminal Cikarang,45
2026-01-27 23:10:54,Sentra Grosir Cikarang,33
2026-01-27 23:10:54,Stasiun Cikarang,28
2026-01-27 23:10:54,Lippo Mall Cikarang,29
2026-01-27 23:10:54,President University,33
2026-01-27 23:11:59,Terminal Cikarang,45
2026-01-27 23:11:59,Sentra Grosir Cikarang,33
2026-01-27 23:11:59,Stasiun Cikarang,28
2026-01-27 23:11:59,Lippo Mall Cikarang,29
2026-01-27 23:11:59,President University,33
2026-01-27 23:13:04,Terminal Cikarang,45
2026-01-27 23:13:04,Sentra Grosir Cikarang,33
2026-01-27 23:13:04,Stasiun Cikarang,28
2026-01-27 23:13:04,Lippo Mall Cikarang,29
2026-01-27 23:13:04,President University,33
2026-01-27 23:14:08,Terminal Cikarang,45
2026-01-27 23:14:08,Sentra Grosir Cikarang,33
2026-01-27 23:14:08,Stasiun Cikarang,28
2026-01-27 23:14:08,Lippo Mall Cikarang,29
2026-01-27 23:14:08,President University,33
2026-01-27 23:15:13,Terminal Cikarang,45
2026-01-27 23:15:13,Sentra Grosir Cikarang,33
2026-01-27 23:15:13,Stasiun Cikarang,28
2026-01-27 23:15:13,Lippo Mall Cikarang,29
2026-01-27 23:15:13,President University,33
2026-01-27 23:16:23,Terminal Cikarang,45
2026-01-27 23:16:23,Sentra Grosir Cikarang,33
2026-01-27 23:16:23,Stasiun Cikarang,28
2026-01-27 23:16:23,Lippo Mall Cikarang,29
2026-01-27 23:16:23,President University,33
2026-01-27 23:17:27,Terminal Cikarang,35
2026-01-27 23:17:27,Sentra Grosir Cikarang,33
2026-01-27 23:17:27,Stasiun Cikarang,28
2026-01-27 23:17:27,Lippo Mall Cikarang,29
2026-01-27 23:17:27,President University,33
2026-01-27 23:18:32,Terminal Cikarang,34
2026-01-27 23:18:32,Sentra Grosir Cikarang,33
2026-01-27 23:18:32,Stasiun Cikarang,22
2026-01-27 23:18:32,Lippo Mall Cikarang,29
2026-01-27 23:18:32,President University,33
2026-01-27 23:19:37,Terminal Cikarang,35
2026-01-27 23:19:37,Sentra Grosir Cikarang,33
2026-01-27 23:19:37,Stasiun Cikarang,22
2026-01-27 23:19:37,Lippo Mall Cikarang,29
2026-01-27 23:19:37,President University,33
2026-01-27 23:20:42,Terminal Cikarang,35
2026-01-27 23:20:42,Sentra Grosir Cikarang,33
2026-01-27 23:20:42,Stasiun Cikarang,28
2026-01-27 23:20:42,Lippo Mall Cikarang,29
2026-01-27 23:20:42,President University,33
2026-01-27 23:21:46,Terminal Cikarang,35
2026-01-27 23:21:46,Sentra Grosir Cikarang,33
2026-01-27 23:21:46,Stasiun Cikarang,28
2026-01-27 23:21:46,Lippo Mall Cikarang,29
2026-01-27 23:21:46,President University,33
2026-01-27 23:22:51,Terminal Cikarang,35
2026-01-27 23:22:51,Sentra Grosir Cikarang,33
2026-01-27 23:22:51,Stasiun Cikarang,28
2026-01-27 23:22:51,Lippo Mall Cikarang,29
2026-01-27 23:22:51,President University,33
2026-01-27 23:23:56,Terminal Cikarang,35
2026-01-27 23:23:56,Sentra Grosir Cikarang,33
2026-01-27 23:23:56,Stasiun Cikarang,28
2026-01-27 23:23:56,Lippo Mall Cikarang,29
2026-01-27 23:23:56,President University,33
2026-01-27 23:24:57,Terminal Cikarang,35
2026-01-27 23:24:57,Sentra Grosir Cikarang,33
2026-01-27 23:24:57,Stasiun Cikarang,28
2026-01-27 23:24:57,Lippo Mall Cikarang,29
2026-01-27 23:24:57,President University,33
2026-01-27 23:26:03,Terminal Cikarang,35
2026-01-27 23:26:03,Sentra Grosir Cikarang,33
2026-01-27 23:26:03,Stasiun Cikarang,28
2026-01-27 23:26:03,Lippo Mall Cikarang,29
2026-01-27 23:26:03,President University,33
2026-01-27 23:27:07,Terminal Cikarang,35
2026-01-27 23:27:07,Sentra Grosir Cikarang,33
2026-01-27 23:27:07,Stasiun Cikarang,28
2026-01-27 23:27:07,Lippo Mall Cikarang,29
2026-01-27 23:27:07,President University,33
2026-01-27 23:28:12,Terminal Cikarang,34
2026-01-27 23:28:12,Sentra Grosir Cikarang,33
2026-01-27 23:28:12,Stasiun Cikarang,28
2026-01-27 23:28:12,Lippo Mall Cikarang,29
2026-01-27 23:28:12,President University,33
2026-01-27 23:29:16,Terminal Cikarang,34
2026-01-27 23:29:16,Sentra Grosir Cikarang,33
2026-01-27 23:29:16,Stasiun Cikarang,28
2026-01-27 23:29:16,Lippo Mall Cikarang,29
2026-01-27 23:29:16,President University,33
2026-01-27 23:30:21,Terminal Cikarang,34
2026-01-27 23:30:21,Sentra Grosir Cikarang,33
2026-01-27 23:30:21,Stasiun Cikarang,28
2026-01-27 23:30:21,Lippo Mall Cikarang,29
2026-01-27 23:30:21,President University,33
2026-01-27 23:31:25,Terminal Cikarang,34
2026-01-27 23:31:25,Sentra Grosir Cikarang,33
2026-01-27 23:31:25,Stasiun Cikarang,28
2026-01-27 23:31:25,Lippo Mall Cikarang,29
2026-01-27 23:31:25,President University,33
2026-01-27 23:32:30,Terminal Cikarang,34
2026-01-27 23:32:30,Sentra Grosir Cikarang,33
2026-01-27 23:32:30,Stasiun Cikarang,28
2026-01-27 23:32:30,Lippo Mall Cikarang,29
2026-01-27 23:32:30,President University,33
2026-01-27 23:33:35,Terminal Cikarang,34
2026-01-27 23:33:35,Sentra Grosir Cikarang,33
2026-01-27 23:33:35,Stasiun Cikarang,28
2026-01-27 23:33:35,Lippo Mall Cikarang,29
2026-01-27 23:33:35,President University,33
2026-01-27 23:34:40,Terminal Cikarang,36
2026-01-27 23:34:40,Sentra Grosir Cikarang,33
2026-01-27 23:34:40,Stasiun Cikarang,28
2026-01-27 23:34:40,Lippo Mall Cikarang,29
2026-01-27 23:34:40,President University,33
2026-01-27 23:35:45,Terminal Cikarang,36
2026-01-27 23:35:45,Sentra Grosir Cikarang,33
2026-01-27 23:35:45,Stasiun Cikarang,28
2026-01-27 23:35:45,Lippo Mall Cikarang,29
2026-01-27 23:35:45,President University,33
2026-01-27 23:36:49,Terminal Cikarang,36
2026-01-27 23:36:49,Sentra Grosir Cikarang,33
2026-01-27 23:36:49,Stasiun Cikarang,28
2026-01-27 23:36:49,Lippo Mall Cikarang,29
2026-01-27 23:36:49,President University,33
2026-01-27 23:37:54,Terminal Cikarang,36
2026-01-27 23:37:54,Sentra Grosir Cikarang,33
2026-01-27 23:37:54,Stasiun Cikarang,28
2026-01-27 23:37:54,Lippo Mall Cikarang,29
2026-01-27 23:37:54,President University,33
2026-01-27 23:38:58,Terminal Cikarang,36
2026-01-27 23:38:58,Sentra Grosir Cikarang,33
2026-01-27 23:38:58,Stasiun Cikarang,28
2026-01-27 23:38:58,Lippo Mall Cikarang,29
2026-01-27 23:38:58,President University,33
2026-01-27 23:40:04,Terminal Cikarang,36
2026-01-27 23:40:04,Sentra Grosir Cikarang,33
2026-01-27 23:40:04,Stasiun Cikarang,28
2026-01-27 23:40:04,Lippo Mall Cikarang,29
2026-01-27 23:40:04,President University,33
2026-01-27 23:41:08,Terminal Cikarang,45
2026-01-27 23:41:08,Sentra Grosir Cikarang,33
2026-01-27 23:41:08,Stasiun Cikarang,28
2026-01-27 23:41:08,Lippo Mall Cikarang,29
2026-01-27 23:41:08,President University,33
2026-01-27 23:42:13,Terminal Cikarang,35
2026-01-27 23:42:13,Sentra Grosir Cikarang,33
2026-01-27 23:42:13,Stasiun Cikarang,28
2026-01-27 23:42:13,Lippo Mall Cikarang,29
2026-01-27 23:42:13,President University,33
2026-01-27 23:43:18,Terminal Cikarang,35
2026-01-27 23:43:18,Sentra Grosir Cikarang,33
2026-01-27 23:43:18,Stasiun Cikarang,28
2026-01-27 23:43:18,Lippo Mall Cikarang,29
2026-01-27 23:43:18,President University,33
2026-01-27 23:44:23,Terminal Cikarang,34
2026-01-27 23:44:23,Sentra Grosir Cikarang,33
2026-01-27 23:44:23,Stasiun Cikarang,28
2026-01-27 23:44:23,Lippo Mall Cikarang,29
2026-01-27 23:44:23,President University,33
2026-01-27 23:45:28,Terminal Cikarang,33
2026-01-27 23:45:28,Sentra Grosir Cikarang,33
2026-01-27 23:45:28,Stasiun Cikarang,28
2026-01-27 23:45:28,Lippo Mall Cikarang,29
2026-01-27 23:45:28,President University,33
2026-01-27 23:46:32,Terminal Cikarang,32
2026-01-27 23:46:32,Sentra Grosir Cikarang,33
2026-01-27 23:46:32,Stasiun Cikarang,28
2026-01-27 23:46:32,Lippo Mall Cikarang,29
2026-01-27 23:46:32,President University,33
2026-01-27 23:47:37,Terminal Cikarang,33
2026-01-27 23:47:37,Sentra Grosir Cikarang,33
2026-01-27 23:47:37,Stasiun Cikarang,28
2026-01-27 23:47:37,Lippo Mall Cikarang,29
2026-01-27 23:47:37,President University,33
2026-01-27 23:48:41,Terminal Cikarang,33
2026-01-27 23:48:41,Sentra Grosir Cikarang,33
2026-01-27 23:48:41,Stasiun Cikarang,28
2026-01-27 23:48:41,Lippo Mall Cikarang,29
2026-01-27 23:48:41,President University,33
2026-01-27 23:49:46,Terminal Cikarang,32
2026-01-27 23:49:46,Sentra Grosir Cikarang,33
2026-01-27 23:49:46,Stasiun Cikarang,28
2026-01-27 23:49:46,Lippo Mall Cikarang,29
2026-01-27 23:49:46,President University,33
2026-01-27 23:50:50,Terminal Cikarang,30
2026-01-27 23:50:50,Sentra Grosir Cikarang,33
2026-01-27 23:50:50,Stasiun Cikarang,28
2026-01-27 23:50:50,Lippo Mall Cikarang,29
2026-01-27 23:50:50,President University,33
2026-01-27 23:51:56,Terminal Cikarang,30
2026-01-27 23:51:56,Sentra Grosir Cikarang,33
2026-01-27 23:51:56,Stasiun Cikarang,28
2026-01-27 23:51:56,Lippo Mall Cikarang,29
2026-01-27 23:51:56,President University,33
2026-01-27 23:53:01,Terminal Cikarang,32
2026-01-27 23:53:01,Sentra Grosir Cikarang,33
2026-01-27 23:53:01,Stasiun Cikarang,28
2026-01-27 23:53:01,Lippo Mall Cikarang,29
2026-01-27 23:53:01,President University,33
2026-01-27 23:54:06,Terminal Cikarang,33
2026-01-27 23:54:06,Sentra Grosir Cikarang,33
2026-01-27 23:54:06,Stasiun Cikarang,28
2026-01-27 23:54:06,Lippo Mall Cikarang,29
2026-01-27 23:54:06,President University,33
2026-01-27 23:55:10,Terminal Cikarang,34
2026-01-27 23:55:10,Sentra Grosir Cikarang,28
2026-01-27 23:55:10,Stasiun Cikarang,28
2026-01-27 23:55:10,Lippo Mall Cikarang,29
2026-01-27 23:55:10,President University,33
2026-01-27 23:56:15,Terminal Cikarang,34
2026-01-27 23:56:15,Sentra Grosir Cikarang,22
2026-01-27 23:56:15,Stasiun Cikarang,28
2026-01-27 23:56:15,Lippo Mall Cikarang,29
2026-01-27 23:56:15,President University,33
2026-01-27 23:57:20,Terminal Cikarang,34
2026-01-27 23:57:20,Sentra Grosir Cikarang,20
2026-01-27 23:57:20,Stasiun Cikarang,28
2026-01-27 23:57:20,Lippo Mall Cikarang,29
2026-01-27 23:57:20,President University,33
2026-01-27 23:58:24,Terminal Cikarang,34
2026-01-27 23:58:24,Sentra Grosir Cikarang,21
2026-01-27 23:58:24,Stasiun Cikarang,28
2026-01-27 23:58:24,Lippo Mall Cikarang,29
2026-01-27 23:58:24,President University,33
2026-01-27 23:59:29,Terminal Cikarang,34
2026-01-27 23:59:29,Sentra Grosir Cikarang,21
2026-01-27 23:59:29,Stasiun Cikarang,28
2026-01-27 23:59:29,Lippo Mall Cikarang,29
2026-01-27 23:59:29,President University,33
2026-01-28 00:00:34,Terminal Cikarang,34
2026-01-28 00:00:34,Sentra Grosir Cikarang,21
2026-01-28 00:00:34,Stasiun Cikarang,28
2026-01-28 00:00:34,Lippo Mall Cikarang,29
2026-01-28 00:00:34,President University,33
2026-01-28 00:01:40,Terminal Cikarang,45
2026-01-28 00:01:40,Sentra Grosir Cikarang,21
2026-01-28 00:01:40,Stasiun Cikarang,28
2026-01-28 00:01:40,Lippo Mall Cikarang,29
2026-01-28 00:01:40,President University,33
2026-01-28 00:02:47,Terminal Cikarang,45
2026-01-28 00:02:47,Sentra Grosir Cikarang,20
2026-01-28 00:02:47,Stasiun Cikarang,28
2026-01-28 00:02:47,Lippo Mall Cikarang,29
2026-01-28 00:02:47,President University,33
2026-01-28 00:03:52,Terminal Cikarang,45
2026-01-28 00:03:52,Sentra Grosir Cikarang,19
2026-01-28 00:03:52,Stasiun Cikarang,22
2026-01-28 00:03:52,Lippo Mall Cikarang,29
2026-01-28 00:03:52,President University,33
2026-01-28 00:04:57,Terminal Cikarang,45
2026-01-28 00:04:57,Sentra Grosir Cikarang,19
2026-01-28 00:04:57,Stasiun Cikarang,22
2026-01-28 00:04:57,Lippo Mall Cikarang,29
2026-01-28 00:04:57,President University,33
2026-01-28 00:06:02,Terminal Cikarang,45
2026-01-28 00:06:02,Sentra Grosir Cikarang,19
2026-01-28 00:06:02,Stasiun Cikarang,22
2026-01-28 00:06:02,Lippo Mall Cikarang,29
2026-01-28 00:06:02,President University,33
2026-01-28 00:07:07,Terminal Cikarang,45
2026-01-28 00:07:07,Sentra Grosir Cikarang,20
2026-01-28 00:07:07,Stasiun Cikarang,22
2026-01-28 00:07:07,Lippo Mall Cikarang,29
2026-01-28 00:07:07,President University,33
2026-01-28 00:08:12,Terminal Cikarang,45
2026-01-28 00:08:12,Sentra Grosir Cikarang,22
2026-01-28 00:08:12,Stasiun Cikarang,22
2026-01-28 00:08:12,Lippo Mall Cikarang,29
2026-01-28 00:08:12,President University,33
2026-01-28 00:09:17,Terminal Cikarang,45
2026-01-28 00:09:17,Sentra Grosir Cikarang,22
2026-01-28 00:09:17,Stasiun Cikarang,28
2026-01-28 00:09:17,Lippo Mall Cikarang,29
2026-01-28 00:09:17,President University,33
2026-01-28 00:11:33,Terminal Cikarang,45
2026-01-28 00:11:33,Sentra Grosir Cikarang,22
2026-01-28 00:11:33,Stasiun Cikarang,21
2026-01-28 00:11:33,Lippo Mall Cikarang,29
2026-01-28 00:11:33,President University,33
2026-01-28 00:12:40,Terminal Cikarang,45
2026-01-28 00:12:40,Sentra Grosir Cikarang,22
2026-01-28 00:12:40,Stasiun Cikarang,21
2026-01-28 00:12:40,Lippo Mall Cikarang,29
2026-01-28 00:12:40,President University,33
2026-01-28 00:13:44,Terminal Cikarang,45
2026-01-28 00:13:44,Sentra Grosir Cikarang,22
2026-01-28 00:13:44,Stasiun Cikarang,21
2026-01-28 00:13:44,Lippo Mall Cikarang,29
2026-01-28 00:13:44,President University,33
2026-01-28 00:14:49,Terminal Cikarang,45
2026-01-28 00:14:49,Sentra Grosir Cikarang,22
2026-01-28 00:14:49,Stasiun Cikarang,22
2026-01-28 00:14:49,Lippo Mall Cikarang,29
2026-01-28 00:14:49,President University,33
2026-01-28 00:15:55,Terminal Cikarang,45
2026-01-28 00:15:55,Sentra Grosir Cikarang,22
2026-01-28 00:15:55,Stasiun Cikarang,22
2026-01-28 00:15:55,Lippo Mall Cikarang,29
2026-01-28 00:15:55,President University,33
2026-01-28 00:17:00,Terminal Cikarang,45
2026-01-28 00:17:00,Sentra Grosir Cikarang,23
2026-01-28 00:17:00,Stasiun Cikarang,22
2026-01-28 00:17:00,Lippo Mall Cikarang,29
2026-01-28 00:17:00,President University,33
2026-01-28 00:18:05,Terminal Cikarang,45
2026-01-28 00:18:05,Sentra Grosir Cikarang,23
2026-01-28 00:18:05,Stasiun Cikarang,22
2026-01-28 00:18:05,Lippo Mall Cikarang,29
2026-01-28 00:18:05,President University,33
2026-01-28 00:19:10,Terminal Cikarang,45
2026-01-28 00:19:10,Sentra Grosir Cikarang,22
2026-01-28 00:19:10,Stasiun Cikarang,22
2026-01-28 00:19:10,Lippo Mall Cikarang,29
2026-01-28 00:19:10,President University,33
2026-01-28 00:20:14,Terminal Cikarang,45
2026-01-28 00:20:14,Sentra Grosir Cikarang,22
2026-01-28 00:20:14,Stasiun Cikarang,28
2026-01-28 00:20:14,Lippo Mall Cikarang,29
2026-01-28 00:20:14,President University,33
2026-01-28 00:21:19,Terminal Cikarang,45
2026-01-28 00:21:19,Sentra Grosir Cikarang,21
2026-01-28 00:21:19,Stasiun Cikarang,28
2026-01-28 00:21:19,Lippo Mall Cikarang,29
2026-01-28 00:21:19,President University,33
2026-01-28 00:22:24,Terminal Cikarang,45
2026-01-28 00:22:24,Sentra Grosir Cikarang,21
2026-01-28 00:22:24,Stasiun Cikarang,28
2026-01-28 00:22:24,Lippo Mall Cikarang,29
2026-01-28 00:22:24,President University,33
2026-01-28 00:23:28,Terminal Cikarang,45
2026-01-28 00:23:28,Sentra Grosir Cikarang,21
2026-01-28 00:23:28,Stasiun Cikarang,28
2026-01-28 00:23:28,Lippo Mall Cikarang,29
2026-01-28 00:23:28,President University,33
2026-01-28 00:24:33,Terminal Cikarang,45
2026-01-28 00:24:33,Sentra Grosir Cikarang,21
2026-01-28 00:24:33,Stasiun Cikarang,28
2026-01-28 00:24:33,Lippo Mall Cikarang,29
2026-01-28 00:24:33,President University,33
2026-01-28 00:25:38,Terminal Cikarang,45
2026-01-28 00:25:38,Sentra Grosir Cikarang,21
2026-01-28 00:25:38,Stasiun Cikarang,28
2026-01-28 00:25:38,Lippo Mall Cikarang,29
2026-01-28 00:25:38,President University,33
2026-01-28 00:26:45,Terminal Cikarang,45
2026-01-28 00:26:45,Sentra Grosir Cikarang,22
2026-01-28 00:26:45,Stasiun Cikarang,28
2026-01-28 00:26:45,Lippo Mall Cikarang,29
2026-01-28 00:26:45,President University,33
2026-01-28 00:27:50,Terminal Cikarang,45
2026-01-28 00:27:50,Sentra Grosir Cikarang,23
2026-01-28 00:27:50,Stasiun Cikarang,28
2026-01-28 00:27:50,Lippo Mall Cikarang,29
2026-01-28 00:27:50,President University,33
2026-01-28 00:28:56,Terminal Cikarang,45
2026-01-28 00:28:56,Sentra Grosir Cikarang,23
2026-01-28 00:28:56,Stasiun Cikarang,28
2026-01-28 00:28:56,Lippo Mall Cikarang,29
2026-01-28 00:28:56,President University,33
2026-01-28 00:30:01,Terminal Cikarang,45
2026-01-28 00:30:01,Sentra Grosir Cikarang,23
2026-01-28 00:30:01,Stasiun Cikarang,28
2026-01-28 00:30:01,Lippo Mall Cikarang,29
2026-01-28 00:30:01,President University,33
2026-01-28 00:31:06,Terminal Cikarang,45
2026-01-28 00:34:58,Terminal Cikarang,45
2026-01-28 00:34:58,Sentra Grosir Cikarang,21
2026-01-28 00:34:58,Stasiun Cikarang,28
2026-01-28 00:34:58,Lippo Mall Cikarang,29
2026-01-28 00:34:58,President University,33
2026-01-29 03:31:31,Terminal Cikarang,45
2026-01-29 03:31:31,Sentra Grosir Cikarang,33
2026-01-29 03:31:31,Stasiun Cikarang,23
2026-01-29 03:31:31,Lippo Mall Cikarang,29
2026-01-29 03:31:31,President University,33
2026-01-29 03:32:36,Terminal Cikarang,45
2026-01-29 03:32:36,Sentra Grosir Cikarang,33
2026-01-29 03:32:36,Stasiun Cikarang,23
2026-01-29 03:32:36,Lippo Mall Cikarang,29
2026-01-29 03:32:36,President University,33
2026-01-29 03:33:41,Terminal Cikarang,45
2026-01-29 03:33:41,Sentra Grosir Cikarang,33
2026-01-29 03:33:41,Stasiun Cikarang,28
2026-01-29 03:33:41,Lippo Mall Cikarang,29
2026-01-29 03:33:41,President University,33
2026-01-29 03:34:46,Terminal Cikarang,45
2026-01-29 03:34:46,Sentra Grosir Cikarang,33
2026-01-29 03:34:46,Stasiun Cikarang,28
2026-01-29 03:34:46,Lippo Mall Cikarang,29
2026-01-29 03:34:46,President University,33
2026-01-29 03:35:51,Terminal Cikarang,45
2026-01-29 03:35:51,Sentra Grosir Cikarang,33
2026-01-29 03:35:51,Stasiun Cikarang,28
2026-01-29 03:35:51,Lippo Mall Cikarang,29
2026-01-29 03:35:51,President University,33
2026-01-29 03:36:57,Terminal Cikarang,45
2026-01-29 03:36:57,Sentra Grosir Cikarang,33
2026-01-29 03:36:57,Stasiun Cikarang,28
2026-01-29 03:36:57,Lippo Mall Cikarang,29
2026-01-29 03:36:57,President University,33
2026-01-29 03:38:02,Terminal Cikarang,45
2026-01-29 03:38:02,Sentra Grosir Cikarang,33
2026-01-29 03:38:02,Stasiun Cikarang,28
2026-01-29 03:38:02,Lippo Mall Cikarang,29
2026-01-29 03:38:02,President University,33
2026-01-29 03:39:07,Terminal Cikarang,45
2026-01-29 03:39:07,Sentra Grosir Cikarang,33
2026-01-29 03:39:07,Stasiun Cikarang,28
2026-01-29 03:39:07,Lippo Mall Cikarang,29
2026-01-29 03:39:07,President University,33
2026-01-29 03:40:12,Terminal Cikarang,45
2026-01-29 03:40:12,Sentra Grosir Cikarang,33
2026-01-29 03:40:12,Stasiun Cikarang,28
2026-01-29 03:40:12,Lippo Mall Cikarang,29
2026-01-29 03:40:12,President University,33
2026-01-29 03:41:18,Terminal Cikarang,45
2026-01-29 03:41:18,Sentra Grosir Cikarang,33
2026-01-29 03:41:18,Stasiun Cikarang,28
2026-01-29 03:41:18,Lippo Mall Cikarang,29
2026-01-29 03:41:18,President University,33
2026-01-29 03:42:23,Terminal Cikarang,45
2026-01-29 03:42:23,Sentra Grosir Cikarang,33
2026-01-29 03:42:23,Stasiun Cikarang,28
2026-01-29 03:42:23,Lippo Mall Cikarang,29
2026-01-29 03:42:23,President University,33
2026-01-29 03:43:29,Terminal Cikarang,45
2026-01-29 03:43:29,Sentra Grosir Cikarang,33
2026-01-29 03:43:29,Stasiun Cikarang,28
2026-01-29 03:43:29,Lippo Mall Cikarang,29
2026-01-29 03:43:29,President University,33
2026-01-29 03:44:34,Terminal Cikarang,45
2026-01-29 03:44:34,Sentra Grosir Cikarang,33
2026-01-29 03:44:34,Stasiun Cikarang,28
2026-01-29 03:44:34,Lippo Mall Cikarang,29
2026-01-29 03:44:34,President University,33
2026-01-29 03:45:38,Terminal Cikarang,45
2026-01-29 03:45:38,Sentra Grosir Cikarang,33
2026-01-29 03:45:38,Stasiun Cikarang,28
2026-01-29 03:45:38,Lippo Mall Cikarang,29
2026-01-29 03:45:38,President University,33
2026-01-29 03:46:43,Terminal Cikarang,45
2026-01-29 03:46:43,Sentra Grosir Cikarang,33
2026-01-29 03:46:43,Stasiun Cikarang,28
2026-01-29 03:46:43,Lippo Mall Cikarang,29
2026-01-29 03:46:43,President University,33
2026-01-29 03:47:48,Terminal Cikarang,45
2026-01-29 03:47:48,Sentra Grosir Cikarang,33
2026-01-29 03:47:48,Stasiun Cikarang,28
2026-01-29 03:47:48,Lippo Mall Cikarang,29
2026-01-29 03:47:48,President University,33
2026-01-29 03:48:53,Terminal Cikarang,45
2026-01-29 03:48:53,Sentra Grosir Cikarang,33
2026-01-29 03:48:53,Stasiun Cikarang,28
2026-01-29 03:48:53,Lippo Mall Cikarang,29
2026-01-29 03:48:53,President University,33
2026-01-29 03:49:59,Terminal Cikarang,45
2026-01-29 03:49:59,Sentra Grosir Cikarang,33
2026-01-29 03:49:59,Stasiun Cikarang,28
2026-01-29 03:49:59,Lippo Mall Cikarang,29
2026-01-29 03:49:59,President University,33
2026-01-29 03:51:05,Terminal Cikarang,45
